id,domain,surface,tab,entity,operation,sourceFile,sourceLine,currentBehaviour,requiredBehaviour,apiMethodPath,validation,authorization,states,sideEffect,persistence,evidence,status,blockedBy
OP-PP-INBOX-ROW-OPEN,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/inbox (row),,Rfp,read,src/screens/app/pitch/panes.tsx,238,"NO-OP. The row is an `<li>` of spans with no link, no button and no handler. There is no RFP detail route in src/app at all, so an RFP can never be opened after it is created — despite the create button being labelled 'Extract & Open'.","Row opens an RFP detail surface showing the file, the extracted fields with confidence and source spans, the stage control and the deck history.",GET /api/v1/pitch/rfps/{id},id is a uuid,Tenant member; 404 (not 403) for other tenants' ids,,none,browser-only,,DISCOVERED,
OP-PP-RFP-FILE-BROWSE,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new,,RfpFile,create,src/screens/app/pitch/panes.tsx,315,"setState only — `setFile(event.target.files?.[0] ?? null)`. accept=""application/pdf"" is a browser hint; no MIME verification, no size check against the advertised 50 MB, no upload. The File object lives in component state and dies on navigation.","Authorized presigned upload with server-side MIME sniffing, size enforcement, checksum and virus scan before the RFP row is usable.",POST /api/v1/pitch/rfps/files/presign then POST /api/v1/pitch/rfps/files/{id}/complete,contentType=application/pdf verified server-side; byteSize <= tenant limit; checksum matches,Tenant member with create permission,,Object-store write,browser-only,,DISCOVERED,
OP-PP-RFP-FILE-DROP,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new (drop zone),,RfpFile,create,src/screens/app/pitch/panes.tsx,302,"setState only. WORSE than the browse input: `dataTransfer.files?.[0]` is accepted with NO type filter at all, so a .exe or a 2 GB video sets `file` and enables the Extract button, directly contradicting the 'PDF only · Max 50 MB' caption two lines below.",Same validation path as browse; reject non-PDF and oversize client-side with a visible error AND server-side.,POST /api/v1/pitch/rfps/files/presign,Extension + magic-byte check; size check; multi-file drop rejected or queued explicitly,Tenant member with create permission,,Object-store write,browser-only,,DISCOVERED,
OP-PP-RFP-PROSPECT-INPUT,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new,,Rfp,create,src/screens/app/pitch/panes.tsx,328,"setState only. Caption promises 'We'll auto-detect from the document if blank' (line 327); the actual fallback is `file.name.replace(/\.pdf$/i, '')` (line 278) — the filename, never the document.","Optional override of an extractor-detected client name; blank means 'pending detection', not 'use the filename'.",POST /api/v1/pitch/rfps,"Trim, length cap, optional match against existing CRM parties for dedup suggestion",Tenant member with create permission,,none,browser-only,,DISCOVERED,
OP-PP-RFP-SCHEMA-SELECT,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new,,ExtractionSchema,read,src/screens/app/pitch/panes.tsx,344,setState only. Options are built at render from the 'auto' sentinel + the 4 stock constants + the tenant's customSchemas (lines 266-270). The selected id is then thrown away and only the NAME is stored on the RFP (line 283).,Persist extraction_schema_id + version on the RFP; 'Auto-detect' resolves to a real schema id once detection completes.,GET /api/v1/pitch/schemas,Schema must belong to the tenant or be a stock schema,Tenant member,,none,browser-only,,DISCOVERED,
OP-PP-RFP-CANCEL,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new,,Rfp,create,src/screens/app/pitch/panes.tsx,361,"setFile(null) ONLY. Does not clear the typed prospect name, does not reset the schema choice, does not navigate away. Labelled 'Cancel' but behaves as 'Remove attached file'.","Either discard the whole draft (and any presigned upload) and navigate back, or relabel the control.",DELETE /api/v1/pitch/rfps/files/{id} (abandoned upload),n/a,Tenant member,,Orphaned-object cleanup,unknown,,DISCOVERED,
OP-PP-RFP-EXTRACT-SUBMIT,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new,,Rfp,create,src/screens/app/pitch/panes.tsx,272,"THE CORE FAKE. `setBusy(true)`, `await new Promise(r => setTimeout(r, 900))`, then addRfp(...) writes one row to localStorage via useWorkspace().addRfp and resets the form. The file is never read, uploaded, parsed or stored. Every field is fabricated: prospect = typed value or filename-minus-.pdf; summary = the literal `Extracted from ${file.name}`; stage = 'Your turn'; vertical = verticals[0]; estimate = 0; schema = the picked schema's NAME string; deadline = ''. No navigation follows despite the button reading 'Extract & Open ▶'. Double-clicking creates duplicate RFPs (no idempotency key).","Create the RFP + RfpFile, enqueue a durable ExtractionRun, return 202 with a job URL, and navigate to the RFP detail surface showing live extraction progress. Stage starts at 'Extracting' and moves to 'Your turn' only when the run succeeds.",POST /api/v1/pitch/rfps,"Idempotency-Key required; file must exist, be clean and belong to the tenant; schema id validated; reject unknown fields",Tenant member with create permission,,Enqueues an extraction job; charges credits on settle,browser-only,,DISCOVERED,
OP-PP-RFP-EXTRACTION-RUN,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/new → (no detail surface exists),,ExtractionRun,execute,src/screens/app/pitch/panes.tsx,275,"`await new Promise((resolve) => setTimeout(resolve, 900))`. A 900 ms spinner. No job record, no progress, no cancel, no retry, no failure state, no persistence across reload, and no output of any kind.","Durable, resumable, checkpointed job: parse/OCR the PDF, extract each schema field with confidence and source spans, handle corrupted/oversize/encrypted PDFs and prompt-injection text in the source document, and record real duration and cost.","POST /api/v1/pitch/rfps/{id}/extractions, GET /api/v1/pitch/extractions/{runId}",Run pinned to a schema version; attempt cap; cancellation honoured,Tenant member; job worker authenticated as the tenant's service context,,Document parsing; credit reserve/settle/refund,browser-only,,DISCOVERED,
OP-PP-RFP-EXTRACTION-PROGRESS,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — no surface exists,,ExtractionRun,read,src/screens/app/pitch/panes.tsx,264,"The only state is a component-local `busy` boolean that disappears on unmount. The 'Extracting' stage exists in the vocabulary but is reachable only by loading sample data, and nothing polls anything.","Poll or stream job status; surviving a reload, a tab close and a server restart.",GET /api/v1/pitch/extractions/{runId},runId scoped to tenant,Tenant member,,none,unknown,,DISCOVERED,
OP-PP-RFP-EXTRACTION-REVIEW,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — 'Your turn' has no review screen,,ExtractedFieldValue,update,src/lib/pitchData.ts,30,"NO-OP / absent. The whole point of the 'Your turn' stage is reviewer correction of extracted fields, and there is no screen, no data model and no handler for it anywhere in src.","Reviewer sees each extracted field with its confidence and source span, accepts/corrects/rejects it, and the corrections are versioned and attributed.",PATCH /api/v1/pitch/rfps/{id}/extracted-fields/{fieldId},Value validated against the field's dataType; optimistic concurrency via version,Tenant member with review permission,,Advances the RFP stage when all required fields are resolved,browser-only,,DISCOVERED,
OP-PP-RFP-STAGE-TRANSITION,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — no control anywhere,,Rfp,transition,src/lib/workspace.tsx,1827,"DEAD CODE. `updateRfp(id, patch)` exists and writes a 'pitch.rfp_updated' audit row, but grep over src/screens finds ZERO callers. Consequently no user can move an RFP out of 'Your turn' — every real RFP is frozen there forever, and the Drafting / Out for client / Won / Lost stages exist only in sample data.","An explicit transition endpoint with an allowed-transition matrix, reason capture on Lost, an appended RfpStageEvent and decidedAt stamping.",POST /api/v1/pitch/rfps/{id}/transitions,from→to must be in the allowed matrix; version check for concurrent editors,Tenant member with the permission for that transition,,Audit + stage history rows; possible notification,unknown,,DISCOVERED,
OP-PP-RFP-UPDATE-ESTIMATE,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — no control anywhere,,Rfp,update,src/screens/app/pitch/panes.tsx,282,"NO-OP / absent. estimate is hardcoded to 0 at creation and there is no edit surface, so 'Pipeline value' on the dashboard and 'Pipeline' on Analytics are structurally 0 for every RFP a user actually creates.","Editable money field with currency, audited, feeding the pipeline aggregates.",PATCH /api/v1/pitch/rfps/{id},"numeric(18,4) >= 0; currency from the ISO-4217 set; reject float-formatted strings",Tenant member with edit permission,,none,browser-only,,DISCOVERED,
OP-PP-RFP-UPDATE-VERTICAL,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — no control anywhere,,Rfp,update,src/screens/app/pitch/panes.tsx,281,"NO-OP / absent. vertical is hardcoded to verticals[0] ('Government / Municipal') for every user-created RFP and can never be changed, which makes the inbox vertical filter dead for real data.","Selectable at creation and editable afterwards, from the vertical catalog.",PATCH /api/v1/pitch/rfps/{id},vertical code must exist,Tenant member with edit permission,,none,browser-only,,DISCOVERED,
OP-PP-RFP-UPDATE-DEADLINE,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — no control anywhere,,Rfp,update,src/lib/workspace.tsx,330,NO-OP / absent. deadline is written as '' by both writers and read by nothing. The 'Submission deadline' stock schema field has nowhere to land.,"Set from the extracted 'Submission deadline' value, reviewer-correctable, and driving the dashboard deadline summary and reminders.",PATCH /api/v1/pitch/rfps/{id},Valid date; timezone convention decided (see openQuestions),Tenant member with edit permission,,May schedule reminders,browser-only,,DISCOVERED,
OP-PP-RFP-DELETE,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),MISSING — no control anywhere,,Rfp,delete,src/lib/workspace.tsx,1817,"NO-OP / absent. There is no delete or archive for an individual RFP. The ONLY way to remove one is clearPitchSample(), which wipes every RFP, every KB doc and every template in the tenant.",Soft-archive with audit; hard delete only through a retention/erasure path given uploaded client documents are involved.,DELETE /api/v1/pitch/rfps/{id},"Confirmation; cascade rules for files, runs and decks",Tenant member with delete permission,,Object-store retention handling,browser-only,,DISCOVERED,
OP-PP-KB-LIST,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/kb,,KnowledgeDocument,list,src/screens/app/pitch/panes.tsx,428,"Renders the whole kbDocs localStorage array (filtered client-side), showing title + category label + a Remove button. addedAt is stored but never displayed. No pagination, no search, no sort.","Server list with pagination, search and index-status badges.",GET /api/v1/pitch/knowledge,limit/cursor whitelisted,Tenant member,,none,browser-only,,DISCOVERED,
OP-PP-KB-FILTER-CATEGORY,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/kb,,KnowledgeDocument,list,src/screens/app/pitch/panes.tsx,408,setState only; client-side equality on the category slug (line 379). Chips come from the kbCategories module constant.,Server filter on a category FK; chip list from the catalog table.,GET /api/v1/pitch/knowledge?category=,Category code must exist,Tenant member,,none,browser-only,,DISCOVERED,
OP-PP-KB-CATEGORY-COUNTS,Pitch Pilot (RFP intake → extraction → knowledge base → templates → brand kit → deck),/app/pitch-pilot/kb,,KnowledgeDocument,read,src/screens/app/pitch/panes.tsx,380,"`countFor(id)` re-filters the whole in-memory array once per chip on every render (7 passes). Fine at prototype size, wrong at scale.",Single server aggregate returning counts per category.,GET /api/v1/pitch/knowledge/counts,n/a,Tenant member,,none,unknown,,DISCOVERED,
